DOI	year	code
10.1145/3176349.3176887	2018	annotator;mark
10.1145/3176349.3176887	2018	research;IIR
10.1145/3176349.3176891	2018	design;type;experimental
10.1145/3176349.3176891	2018	design;method;user study
10.1145/3176349.3176891	2018	annotator;maria
10.1145/3176349.3176891	2018	application;device;mobile search
10.1145/3176349.3176891	2018	application;technology;search engines
10.1145/3176349.3176874	2018	document;topic;health
10.1145/3176349.3176874	2018	annotator;vivien
10.1145/3176349.3176874	2018	design;type;experimental
10.1145/3176349.3176874	2018	document;genre;social media
10.1145/3176349.3176874	2018	design;method;content analysis
10.1145/3176349.3176868	2018	annotator;toine
10.1145/3176349.3176868	2018	design;method;diary study
10.1145/3176349.3176868	2018	design;type;experimental
10.1145/3176349.3176868	2018	application;technology;conversational agents
10.1145/3176349.3176878	2018	design;method;controlled experiment
10.1145/3176349.3176878	2018	design;method;questionnaire
10.1145/3176349.3176878	2018	design;type;experimental
10.1145/3176349.3176878	2018	annotator;toine
10.1145/3176349.3176878	2018	design;re-use
10.1145/3176349.3176878	2018	document;genre;WWW
10.1145/3176349.3176878	2018	design;method;screen recording
10.1145/3176349.3176876	2018	design;method;controlled experiment
10.1145/3176349.3176876	2018	design;type;experimental
10.1145/3176349.3176876	2018	annotator;toine
10.1145/3176349.3176876	2018	document;genre;WWW
10.1145/3176349.3176876	2018	task;work;search-as-learning
10.1145/3176349.3176876	2018	research;IIR
10.1145/3176349.3176880	2018	annotator;toine
10.1145/3176349.3176880	2018	design;method;content analysis
10.1145/3176349.3176880	2018	design;type;experimental
10.1145/3176349.3176880	2018	design;method;crawling
10.1145/3176349.3176880	2018	application;feature;data visualization
10.1145/3176349.3176880	2018	user;issue;information behavior
10.1145/3176349.3176880	2018	document;topic;air quality
10.1145/3176349.3176877	2018	design;method;interview
10.1145/3176349.3176877	2018	task;context;libraries
10.1145/3176349.3176877	2018	design;type;experimental
10.1145/3176349.3176877	2018	annotator;maria
10.1145/3176349.3176877	2018	task;work;research
10.1145/3176349.3176877	2018	task;iir;search
10.1145/3176349.3176871	2018	design;method;controlled experiment
10.1145/3176349.3176871	2018	design;method;questionnaire
10.1145/3176349.3176871	2018	data;re-use
10.1145/3176349.3176871	2018	design;type;experimental
10.1145/3176349.3176871	2018	annotator;toine
10.1145/3176349.3176871	2018	document;genre;WWW
10.1145/3176349.3176871	2018	application;device;mobile search
10.1145/3176349.3176871	2018	user;issue;distraction
10.1145/3176349.3176889	2018	design;method;log analysis
10.1145/3176349.3176889	2018	infrastructure;re-use
10.1145/3176349.3176889	2018	task;work;education
10.1145/3176349.3176889	2018	design;type;experimental
10.1145/3176349.3176889	2018	design;method;user study
10.1145/3176349.3176889	2018	annotator;mark
10.1145/3176349.3176883	2018	annotator;toine
10.1145/3176349.3176883	2018	design;method;log analysis
10.1145/3176349.3176883	2018	design;re-use
10.1145/3176349.3176883	2018	design;method;content analysis
10.1145/3176349.3176883	2018	design;method;eye-tracking
10.1145/3176349.3176883	2018	design;type;experimental
10.1145/3176349.3176883	2018	design;share
10.1145/3176349.3176883	2018	user;issue;trust
10.1145/3176349.3176883	2018	design;method;screen recording
10.1145/3176349.3176883	2018	document;topic;government
10.1145/3176349.3176883	2018	document;topic;finance
10.1145/3176349.3176883	2018	research;IIR
10.1145/3176349.3176879	2018	design;method;controlled experiment
10.1145/3176349.3176879	2018	design;method;questionnaire
10.1145/3176349.3176879	2018	design;type;experimental
10.1145/3176349.3176879	2018	annotator;vivien
10.1145/3176349.3176879	2018	application;technology;conversational agents
10.1145/3176349.3176879	2018	design;method;crowdsourcing
10.1145/3176349.3176869	2018	design;method;interview
10.1145/3176349.3176869	2018	design;re-use
10.1145/3176349.3176869	2018	design;type;experimental
10.1145/3176349.3176869	2018	annotator;maria
10.1145/3176349.3176869	2018	document;topic;politics
10.1145/3176349.3176869	2018	document;genre;social media
10.1145/3176349.3176383	2018	design;method;controlled experiment
10.1145/3176349.3176383	2018	design;method;questionnaire
10.1145/3176349.3176383	2018	data;re-use
10.1145/3176349.3176383	2018	design;type;experimental
10.1145/3176349.3176383	2018	design;method;eye-tracking
10.1145/3176349.3176383	2018	annotator;maria
10.1145/3176349.3176383	2018	document;issue;multilinguality
10.1145/3176349.3176396	2018	design;method;interview
10.1145/3176349.3176396	2018	design;method;questionnaire
10.1145/3176349.3176396	2018	design;type;experimental
10.1145/3176349.3176396	2018	design;method;diary study
10.1145/3176349.3176396	2018	annotator;vivien
10.1145/3176349.3176396	2018	document;genre;Wikipedia
10.1145/3176349.3176397	2018	data;re-use
10.1145/3176349.3176397	2018	task;work;education
10.1145/3176349.3176397	2018	design;type;experimental
10.1145/3176349.3176397	2018	annotator;mark
10.1145/3176349.3176397	2018	design;method;crowdsourcing
10.1145/3176349.3176400	2018	design;method;controlled experiment
10.1145/3176349.3176400	2018	design;method;questionnaire
10.1145/3176349.3176400	2018	design;type;experimental
10.1145/3176349.3176400	2018	design;method;user study
10.1145/3176349.3176400	2018	document;genre;WWW
10.1145/3176349.3176400	2018	annotator;vivien
10.1145/3176349.3176384	2018	design;method;questionnaire
10.1145/3176349.3176384	2018	design;method;woz
10.1145/3176349.3176384	2018	design;type;experimental
10.1145/3176349.3176384	2018	design;method;user study
10.1145/3176349.3176384	2018	annotator;vivien
10.1145/3176349.3176384	2018	design;type;theoretical
10.1145/3176349.3176384	2018	design;method;think-aloud
10.1145/3176349.3176384	2018	application;technology;augmented reality
10.1145/3176349.3176395	2018	annotator;toine
10.1145/3176349.3176395	2018	design;method;log analysis
10.1145/3176349.3176395	2018	design;type;experimental
10.1145/3176349.3176395	2018	application;technology;productivity software
10.1145/3176349.3176399	2018	annotator;mark
10.1145/3176349.3176399	2018	design;type;experimental
10.1145/3176349.3176399	2018	user;issue;memory
10.1145/3176349.3176394	2018	annotator;toine
10.1145/3176349.3176394	2018	design;share
10.1145/3176349.3176394	2018	design;type;experimental
10.1145/3176349.3176394	2018	document;genre;WWW
10.1145/3176349.3176394	2018	document;genre;personal information
10.1145/3176349.3176394	2018	document;type;e-mail
10.1145/3176349.3176394	2018	design;method;CI
10.1145/3176349.3176394	2018	application;device;mobile devices
10.1145/3176349.3176394	2018	document;type;images
10.1145/3176349.3176392	2018	design;method;questionnaire
10.1145/3176349.3176392	2018	data;re-use
10.1145/3176349.3176392	2018	annotator;toine
10.1145/3176349.3176392	2018	design;re-use
10.1145/3176349.3176392	2018	design;method;content analysis
10.1145/3176349.3176392	2018	design;type;experimental
10.1145/3176349.3176392	2018	application;technology;Twitter
10.1145/3176349.3176398	2018	design;method;questionnaire
10.1145/3176349.3176398	2018	annotator;toine
10.1145/3176349.3176398	2018	design;method;log analysis
10.1145/3176349.3176398	2018	design;type;experimental
10.1145/3176349.3176398	2018	document;type;e-mail
10.1145/3176349.3176391	2018	design;method;eye-tracking
10.1145/3176349.3176391	2018	design;type;experimental
10.1145/3176349.3176391	2018	design;method;user study
10.1145/3176349.3176391	2018	annotator;mark
10.1145/3176349.3176391	2018	design;method;think-aloud
10.1145/3176349.3176391	2018	task;work;design
10.1145/3176349.3176385	2018	design;method;controlled experiment
10.1145/3176349.3176385	2018	design;method;questionnaire
10.1145/3176349.3176385	2018	task;context;libraries
10.1145/3176349.3176385	2018	design;type;experimental
10.1145/3176349.3176385	2018	annotator;vivien
10.1145/3176349.3176385	2018	design;method;data analysis
10.1145/3176349.3176390	2018	design;method;questionnaire
10.1145/3176349.3176390	2018	design;type;experimental
10.1145/3176349.3176390	2018	design;method;diary study
10.1145/3176349.3176390	2018	annotator;vivien
10.1145/3176349.3176390	2018	document;genre;domain-agnostic
10.1145/3176349.3176390	2018	design;method;crowdsourcing
10.1145/3176349.3176382	2018	design;method;controlled experiment
10.1145/3176349.3176382	2018	design;type;experimental
10.1145/3176349.3176382	2018	annotator;toine
10.1145/3176349.3176382	2018	document;genre;WWW
10.1145/3176349.3176382	2018	design;method;screen recording
10.1145/3176349.3176382	2018	research;IIR
10.1145/3176349.3176382	2018	task;iir;search
10.1145/3176349.3176382	2018	document;topic;journalism
10.1145/3176349.3176389	2018	annotator;vivien
10.1145/3176349.3176389	2018	design;type;theoretical
10.1145/3176349.3176389	2018	document;genre;domain-agnostic
10.1145/3176349.3176389	2018	design;method;literature review
10.1145/3176349.3176389	2018	research;IIR
10.1145/3176349.3176389	2018	research;issue;proactive IR
10.1145/3176349.3176389	2018	application;feature;proactive IR
10.1145/3176349.3176380	2018	design;method;questionnaire
10.1145/3176349.3176380	2018	design;type;experimental
10.1145/3176349.3176380	2018	design;method;user study
10.1145/3176349.3176380	2018	annotator;mark
10.1145/3176349.3176380	2018	design;method;screen recording
10.1145/3176349.3176380	2018	task;iir;collaborative search
10.1145/3176349.3176380	2018	application;technology;conversational agents
10.1145/3176349.3176388	2018	design;type;experimental
10.1145/3176349.3176388	2018	design;method;content analysis
10.1145/3176349.3176388	2018	annotator;vivien
10.1145/3176349.3176388	2018	design;method;data analysis
10.1145/3176349.3176388	2018	application;technology;conversational agents
10.1145/3176349.3176387	2018	data;re-use
10.1145/3176349.3176387	2018	annotator;toine
10.1145/3176349.3176387	2018	data;share
10.1145/3176349.3176387	2018	design;share
10.1145/3176349.3176387	2018	design;type;experimental
10.1145/3176349.3176387	2018	document;genre;WWW
10.1145/3176349.3176387	2018	application;technology;conversational agents
10.1145/3176349.3176387	2018	design;method;observation
10.1145/3176349.3176387	2018	task;iir;collaborative search
10.1145/3176349.3176386	2018	design;method;interview
10.1145/3176349.3176386	2018	design;method;questionnaire
10.1145/3176349.3176386	2018	design;method;log analysis
10.1145/3176349.3176386	2018	design;type;experimental
10.1145/3176349.3176386	2018	design;method;user study
10.1145/3176349.3176386	2018	annotator;mark
10.1145/3176349.3176386	2018	task;context;learning
10.1145/3176349.3176377	2018	design;method;questionnaire
10.1145/3176349.3176377	2018	design;type;experimental
10.1145/3176349.3176377	2018	design;method;user study
10.1145/3176349.3176377	2018	document;genre;WWW
10.1145/3176349.3176377	2018	annotator;vivien
10.1145/3176349.3176377	2018	design;method;data analysis
10.1145/3176349.3176377	2018	design;method;crowdsourcing
10.1145/3176349.3176381	2018	data;re-use
10.1145/3176349.3176381	2018	annotator;toine
10.1145/3176349.3176381	2018	data;share
10.1145/3176349.3176381	2018	design;type;experimental
10.1145/3176349.3176381	2018	design;method;user study
10.1145/3176349.3176381	2018	document;genre;WWW
10.1145/3176349.3176381	2018	design;method;crowdsourcing
10.1145/3176349.3176381	2018	application;technology;search engines
10.1145/3020165.3022160	2017	annotator;maria
10.1145/3020165.3022160	2017	design;type;experimental
10.1145/3020165.3022160	2017	task;context;archives/museums
10.1145/3020165.3022160	2017	design;method;log analysis
10.1145/3020165.3022160	2017	user;issue;user behavior
10.1145/3020165.3022159	2017	task;context;libraries
10.1145/3020165.3022159	2017	design;method;log analysis
10.1145/3020165.3022159	2017	design;type;experimental
10.1145/3020165.3022159	2017	document;type;books
10.1145/3020165.3022159	2017	annotator;vivien
10.1145/3020165.3022158	2017	design;type;experimental
10.1145/3020165.3022158	2017	task;work;education
10.1145/3020165.3022158	2017	annotator;maria
10.1145/3020165.3022158	2017	design;method;content analysis
10.1145/3020165.3022158	2017	design;method;evaluation
10.1145/3020165.3022158	2017	task;work;reading
10.1145/3020165.3022157	2017	user;group;children
10.1145/3020165.3022157	2017	design;method;log analysis
10.1145/3020165.3022157	2017	design;method;eye-tracking
10.1145/3020165.3022157	2017	design;type;experimental
10.1145/3020165.3022157	2017	document;genre;WWW
10.1145/3020165.3022157	2017	annotator;maria
10.1145/3020165.3022157	2017	design;method;think-aloud
10.1145/3020165.3022157	2017	application;technology;search engines
10.1145/3020165.3022156	2017	annotator;toine
10.1145/3020165.3022156	2017	design;type;experimental
10.1145/3020165.3022156	2017	task;iir;exploratory search
10.1145/3020165.3022156	2017	design;method;task analysis
10.1145/3020165.3022156	2017	document;type;patents
10.1145/3020165.3022155	2017	design;type;experimental
10.1145/3020165.3022155	2017	annotator;maria
10.1145/3020165.3022155	2017	document;topic;politics
10.1145/3020165.3022155	2017	design;type;resource paper
10.1145/3020165.3022155	2017	application;technology;recommender systems
10.1145/3020165.3022155	2017	task;iir;exploratory search
10.1145/3020165.3022154	2017	design;method;controlled experiment
10.1145/3020165.3022154	2017	design;type;experimental
10.1145/3020165.3022154	2017	annotator;vivien
10.1145/3020165.3022154	2017	document;genre;domain-agnostic
10.1145/3020165.3022154	2017	design;method;crowdsourcing
10.1145/3020165.3022153	2017	design;method;questionnaire
10.1145/3020165.3022153	2017	design;method;user study
10.1145/3020165.3022153	2017	annotator;vivien
10.1145/3020165.3022153	2017	design;type;resource paper
10.1145/3020165.3022153	2017	task;context;archives/museums
10.1145/3020165.3022152	2017	data;re-use
10.1145/3020165.3022152	2017	annotator;toine
10.1145/3020165.3022152	2017	task;work;e-commerce
10.1145/3020165.3022152	2017	design;type;experimental
10.1145/3020165.3022152	2017	application;technology;recommender systems
10.1145/3020165.3022152	2017	design;method;simulation
10.1145/3020165.3022151	2017	design;method;interview
10.1145/3020165.3022151	2017	annotator;toine
10.1145/3020165.3022151	2017	design;re-use
10.1145/3020165.3022151	2017	design;method;content analysis
10.1145/3020165.3022151	2017	design;method;diary study
10.1145/3020165.3022151	2017	design;type;experimental
10.1145/3020165.3022151	2017	design;method;crowdsourcing
10.1145/3020165.3022151	2017	research;IIR
10.1145/3020165.3022151	2017	task;iir;information seeking
10.1145/3020165.3022150	2017	design;method;controlled experiment
10.1145/3020165.3022150	2017	design;type;experimental
10.1145/3020165.3022150	2017	annotator;maria
10.1145/3020165.3022150	2017	task;iir;search
10.1145/3020165.3022150	2017	application;technology;search assistance
10.1145/3020165.3022149	2017	design;type;experimental
10.1145/3020165.3022149	2017	annotator;maria
10.1145/3020165.3022149	2017	application;technology;conversational agents
10.1145/3020165.3022149	2017	task;work;DIY
10.1145/3020165.3022149	2017	document;type;games
10.1145/3020165.3022148	2017	design;type;experimental
10.1145/3020165.3022148	2017	design;method;eye-tracking
10.1145/3020165.3022148	2017	infrastructure;re-use
10.1145/3020165.3022148	2017	annotator;maria
10.1145/3020165.3022148	2017	research;IIR
10.1145/3020165.3022148	2017	application;technology;search engines
10.1145/3020165.3022147	2017	design;method;questionnaire
10.1145/3020165.3022147	2017	design;type;experimental
10.1145/3020165.3022147	2017	design;method;eye-tracking
10.1145/3020165.3022147	2017	annotator;maria
10.1145/3020165.3022147	2017	application;feature;visualization
10.1145/3020165.3022147	2017	document;genre;research data
10.1145/3020165.3022146	2017	design;method;controlled experiment
10.1145/3020165.3022146	2017	design;type;experimental
10.1145/3020165.3022146	2017	annotator;toine
10.1145/3020165.3022146	2017	design;method;log analysis
10.1145/3020165.3022146	2017	design;re-use
10.1145/3020165.3022146	2017	document;genre;WWW
10.1145/3020165.3022146	2017	design;method;screen recording
10.1145/3020165.3022145	2017	design;method;content analysis
10.1145/3020165.3022145	2017	task;work;education
10.1145/3020165.3022145	2017	annotator;vivien
10.1145/3020165.3022145	2017	design;type;experimental
10.1145/3020165.3022145	2017	task;iir;question answering
10.1145/3020165.3022145	2017	design;method;evaluation
10.1145/3020165.3022144	2017	data;re-use
10.1145/3020165.3022144	2017	annotator;toine
10.1145/3020165.3022144	2017	design;re-use
10.1145/3020165.3022144	2017	design;method;content analysis
10.1145/3020165.3022144	2017	data;share
10.1145/3020165.3022144	2017	design;type;experimental
10.1145/3020165.3022144	2017	application;technology;conversational agents
10.1145/3020165.3022144	2017	design;method;observation
10.1145/3020165.3022143	2017	design;method;controlled experiment
10.1145/3020165.3022143	2017	design;method;questionnaire
10.1145/3020165.3022143	2017	design;type;experimental
10.1145/3020165.3022143	2017	annotator;maria
10.1145/3020165.3022143	2017	document;type;videos
10.1145/3020165.3022143	2017	design;method;content analysis
10.1145/3020165.3022143	2017	document;genre;TV
10.1145/3020165.3022142	2017	design;method;questionnaire
10.1145/3020165.3022142	2017	design;type;experimental
10.1145/3020165.3022142	2017	annotator;vivien
10.1145/3020165.3022142	2017	design;method;factor analysis
10.1145/3020165.3022142	2017	user;issue;information literacy
10.1145/3020165.3022141	2017	design;type;experimental
10.1145/3020165.3022141	2017	annotator;maria
10.1145/3020165.3022141	2017	document;genre;domain-agnostic
10.1145/3020165.3022141	2017	design;method;evaluation
10.1145/3020165.3022141	2017	research;IIR
10.1145/3020165.3022140	2017	annotator;vivien
10.1145/3020165.3022140	2017	design;type;resource paper
10.1145/3020165.3022140	2017	document;type;text
10.1145/3020165.3022139	2017	design;method;interview
10.1145/3020165.3022139	2017	design;type;experimental
10.1145/3020165.3022139	2017	annotator;maria
10.1145/3020165.3022139	2017	design;type;theoretical
10.1145/3020165.3022139	2017	task;work;research
10.1145/3020165.3022139	2017	task;work;digital humanities
10.1145/3020165.3022139	2017	document;type;audio visual
10.1145/3020165.3022138	2017	design;method;questionnaire
10.1145/3020165.3022138	2017	design;method;eye-tracking
10.1145/3020165.3022138	2017	design;type;experimental
10.1145/3020165.3022138	2017	document;genre;WWW
10.1145/3020165.3022138	2017	annotator;vivien
10.1145/3020165.3022138	2017	document;genre;domain-agnostic
10.1145/3020165.3022137	2017	design;method;controlled experiment
10.1145/3020165.3022137	2017	design;type;experimental
10.1145/3020165.3022137	2017	design;method;user study
10.1145/3020165.3022137	2017	annotator;mark
10.1145/3020165.3022137	2017	document;genre;social media
10.1145/3020165.3022136	2017	design;method;controlled experiment
10.1145/3020165.3022136	2017	design;method;questionnaire
10.1145/3020165.3022136	2017	data;re-use
10.1145/3020165.3022136	2017	design;type;experimental
10.1145/3020165.3022136	2017	annotator;toine
10.1145/3020165.3022136	2017	document;genre;WWW
10.1145/3020165.3022136	2017	application;device;mobile search
10.1145/3020165.3022136	2017	user;issue;distraction
10.1145/3020165.3022135	2017	design;method;controlled experiment
10.1145/3020165.3022135	2017	design;method;questionnaire
10.1145/3020165.3022135	2017	design;type;experimental
10.1145/3020165.3022135	2017	document;genre;WWW
10.1145/3020165.3022135	2017	user;group;older people
10.1145/3020165.3022135	2017	annotator;vivien
10.1145/3020165.3022134	2017	design;type;experimental
10.1145/3020165.3022134	2017	document;topic;health
10.1145/3020165.3022134	2017	design;re-use
10.1145/3020165.3022134	2017	design;method;eye-tracking
10.1145/3020165.3022134	2017	annotator;maria
10.1145/3020165.3022134	2017	design;method;observation
10.1145/3020165.3022133	2017	design;method;questionnaire
10.1145/3020165.3022133	2017	design;type;experimental
10.1145/3020165.3022133	2017	design;method;interview
10.1145/3020165.3022133	2017	design;method;user study
10.1145/3020165.3022133	2017	annotator;maria
10.1145/3020165.3022133	2017	document;issue;multilinguality
10.1145/3020165.3022133	2017	application;technology;e-services
10.1145/3020165.3022133	2017	user;issue;information literacy
10.1145/3020165.3022132	2017	design;method;interview
10.1145/3020165.3022132	2017	task;context;libraries
10.1145/3020165.3022132	2017	annotator;toine
10.1145/3020165.3022132	2017	design;method;content analysis
10.1145/3020165.3022132	2017	design;type;experimental
10.1145/3020165.3022132	2017	design;method;observation
10.1145/3020165.3022132	2017	application;technology;digital libraries
10.1145/3020165.3022132	2017	user;issue;serendipity
10.1145/3020165.3022131	2017	design;method;controlled experiment
10.1145/3020165.3022131	2017	design;type;experimental
10.1145/3020165.3022131	2017	annotator;toine
10.1145/3020165.3022131	2017	design;method;eye-tracking
10.1145/3020165.3022131	2017	document;type;images
10.1145/3020165.3022129	2017	annotator;toine
10.1145/3020165.3022129	2017	design;method;log analysis
10.1145/3020165.3022129	2017	infrastructure;re-use
10.1145/3020165.3022129	2017	design;type;experimental
10.1145/3020165.3022129	2017	design;method;cluster analysis
10.1145/3020165.3022129	2017	application;technology;intranet
10.1145/3020165.3022129	2017	application;feature;query suggestion
10.1145/3020165.3022128	2017	design;method;log analysis
10.1145/3020165.3022128	2017	annotator;maria
10.1145/3020165.3022128	2017	design;method;evaluation
10.1145/3020165.3022128	2017	design;type;experimental
10.1145/3020165.3022128	2017	design;method;simulation
10.1145/3020165.3022128	2017	application;technology;search engines
10.1145/3020165.3022124	2017	design;method;questionnaire
10.1145/3020165.3022124	2017	annotator;toine
10.1145/3020165.3022124	2017	design;type;experimental
10.1145/3020165.3022124	2017	application;technology;digital libraries
10.1145/3020165.3022124	2017	user;issue;serendipity
10.1145/3020165.3022127	2017	annotator;toine
10.1145/3020165.3022127	2017	document;topic;health
10.1145/3020165.3022127	2017	data;share
10.1145/3020165.3022127	2017	design;type;experimental
10.1145/3020165.3022127	2017	design;method;crowdsourcing
10.1145/3020165.3022127	2017	design;method;crawling
10.1145/3020165.3022127	2017	application;feature;summarization
10.1145/3020165.3022126	2017	design;method;log analysis
10.1145/3020165.3022126	2017	design;type;experimental
10.1145/3020165.3022126	2017	annotator;maria
10.1145/3020165.3022126	2017	document;issue;multilinguality
10.1145/3020165.3022126	2017	document;issue;CLIR
10.1145/3020165.3022126	2017	research;issue;CLIR
10.1145/3020165.3022125	2017	design;method;interview
10.1145/3020165.3022125	2017	design;method;questionnaire
10.1145/3020165.3022125	2017	document;topic;health
10.1145/3020165.3022125	2017	design;type;experimental
10.1145/3020165.3022125	2017	annotator;vivien
10.1145/3020165.3020171	2017	design;method;interview
10.1145/3020165.3020171	2017	design;type;experimental
10.1145/3020165.3020171	2017	annotator;maria
10.1145/3020165.3020171	2017	design;type;resource paper
10.1145/3020165.3020171	2017	task;iir;collaborative search
